Year,Month,FlightNum,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1510,SFO,BUR,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1511,BUR,SFO,326,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1512,LAX,LAS,236,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1514,SJC,LAX,308,0,NA,0
1987,10,1516,BUR,LAS,223,0,NA,0
1987,10,1516,BUR,LAS,223,0,NA,0
1987,10,1516,BUR,LAS,223,0,NA,0
1987,10,1516,BUR,LAS,223,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,1,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,LAX,SFO,337,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1517,SFO,GEG,733,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1518,SJC,LAX,308,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,ABQ,LAX,677,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,LAX,SFO,337,0,NA,0
1987,10,1519,SFO,SCK,65,0,NA,0
1987,10,1519,SFO,SCK,65,0,NA,0
1987,10,1519,SFO,SCK,65,0,NA,0
1987,10,1519,SFO,SCK,65,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAS,LAX,236,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1521,LAX,OAK,337,0,NA,0
1987,10,1522,LAX,ABQ,677,0,NA,0
1987,10,1522,LAX,ABQ,677,0,NA,0
1987,10,1522,LAX,ABQ,677,0,NA,0
1987,10,1522,LAX,ABQ,677,0,NA,0
1987,10,1522,SFO,LAX,337,1,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,1,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1522,SFO,LAX,337,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,BUR,LAS,223,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1524,SFO,BUR,326,0,NA,0
1987,10,1525,ABQ,LAX,677,0,NA,0
1987,10,1525,ABQ,LAX,677,0,NA,0
1987,10,1525,ABQ,LAX,677,0,NA,0
1987,10,1525,ABQ,LAX,677,0,NA,0
1987,10,1525,LAS,LAX,236,0,NA,0
1987,10,1525,LAS,LAX,236,0,NA,0
1987,10,1525,LAS,LAX,236,0,NA,0
1987,10,1525,LAX,OAK,337,0,NA,0
1987,10,1525,LAX,OAK,337,0,NA,0
1987,10,1525,LAX,OAK,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,1,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1525,LAX,SFO,337,0,NA,0
1987,10,1526,LAX,PHX,370,0,NA,0
1987,10,1526,LAX,PHX,370,0,NA,0
1987,10,1526,LAX,PHX,370,0,NA,0
1987,10,1526,LAX,PHX,370,0,NA,0
1987,10,1526,LAX,PHX,370,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,MFR,SFO,329,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1526,SFO,LAX,337,0,NA,0
1987,10,1527,LAX,RNO,390,0,NA,0
1987,10,1527,LAX,RNO,390,0,NA,0
1987,10,1527,LAX,RNO,390,0,NA,0
1987,10,1527,LAX,RNO,390,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,ABQ,677,0,NA,0
1987,10,1528,LAX,SAN,109,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1528,SFO,LAX,337,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1529,BUR,SFO,326,0,NA,0
1987,10,1530,SCK,LAX,315,0,NA,0
